30;339;12;4;0;1
31;611;37;3;1;14
33;667;142;4;2;15
38;136;102;3;3;3
38;315;41;3;4;0
38;574;601;3;5;0
41;540;24;3;6;2
43;646;749;3;7;0
47;753;386;4;8;26
57;902;592;96;9;0
51;950;288;3;10;0
56;680;488;3;11;0
