26;3;57;-1
26;7;4;-1
26;94;26;-1
26;114;0;-1
26;117;45;-1
26;185;96;-1
26;196;28;-1
26;207;42;-1
26;363;33;-1
26;530;15;-1
26;849;100;-1
27;3;20;-1
27;3;28;-1
27;6;48;-1
27;7;40;-1
27;20;47;-1
27;20;138;-1
27;31;280;-1
27;32;39;-1
27;37;27;-1
27;99;18;-1
27;124;22;-1
27;160;179;-1
27;197;238;-1
27;206;108;-1
27;209;33;-1
27;248;60;-1
27;338;150;-1
27;351;100;-1
27;567;4;-1
27;629;37;-1
27;707;47;-1
27;827;150;-1
27;902;142;-1
27;918;205;-1
28;2;97;-1
28;3;36;-1
28;5;126;-1
28;6;111;-1
28;14;5;-1
28;20;369;-1
28;40;188;-1
28;90;64;-1
28;106;20;-1
28;106;296;-1
28;112;160;-1
28;114;137;-1
28;133;75;-1
28;137;135;-1
28;176;32;-1
28;186;11;-1
28;208;67;-1
28;239;6;-1
28;260;0;-1
28;270;171;-1
28;291;85;-1
28;351;156;-1
28;376;120;-1
28;397;436;-1
28;418;339;-1
28;462;152;-1
28;558;358;-1
28;602;338;-1
28;612;397;-1
28;662;264;-1
28;685;253;-1
28;774;352;-1
28;814;58;-1
28;818;72;-1
28;882;39;-1
29;2;15;-1
29;2;67;-1
29;2;199;-1
29;14;420;-1
29;16;324;-1
29;35;160;-1
29;65;203;-1
29;92;42;-1
29;145;170;-1
29;148;157;-1
29;153;176;-1
29;154;39;-1
29;163;170;-1
29;164;118;-1
29;167;139;-1
29;193;46;-1
29;205;582;-1
29;213;263;-1
29;218;316;-1
29;232;56;-1
29;234;96;-1
29;235;0;-1
29;255;362;-1
29;265;408;-1
29;270;247;-1
29;289;32;-1
29;293;354;-1
29;317;33;-1
29;338;155;-1
29;348;744;-1
29;351;70;-1
29;360;293;-1
29;361;210;-1
29;381;468;-1
29;404;68;-1
29;416;22;-1
29;437;499;-1
29;453;18;-1
29;488;679;-1
29;501;69;-1
29;533;454;-1
29;546;13;-1
29;557;41;-1
29;557;74;-1
29;558;394;-1
29;559;386;-1
29;577;393;-1
29;605;517;-1
29;621;101;-1
29;652;157;-1
29;653;464;-1
29;661;19;-1
29;669;73;-1
29;686;232;-1
29;736;433;-1
29;742;423;-1
29;793;207;-1
29;815;318;-1
29;821;283;-1
29;938;533;-1
29;946;550;-1
29;989;107;-1
30;2;298;-1
30;2;315;-1
30;2;395;-1
30;6;445;-1
30;25;419;-1
30;48;472;-1
30;64;451;-1
30;76;611;-1
30;77;244;-1
30;83;213;-1
30;84;87;-1
30;88;75;-1
30;123;158;-1
30;127;834;-1
30;130;466;-1
30;169;835;-1
30;186;295;-1
30;226;339;-1
30;228;287;-1
30;265;48;-1
30;292;44;-1
30;308;601;-1
30;316;89;-1
30;333;473;-1
30;353;716;-1
30;356;324;-1
30;360;13;-1
30;360;81;-1
30;395;301;-1
30;418;559;-1
30;422;31;-1
30;432;878;-1
30;464;269;-1
30;465;368;-1
30;500;63;-1
30;507;633;-1
30;517;45;-1
30;530;47;-1
30;578;29;-1
30;597;401;-1
30;656;567;-1
30;695;678;-1
30;701;95;-1
30;750;158;-1
30;756;443;-1
30;788;660;-1
30;790;640;-1
30;799;637;-1
30;817;73;-1
30;902;294;-1
30;961;563;-1
30;965;643;-1
30;997;598;-1
31;52;465;-1
31;59;476;-1
31;99;13;-1
31;99;103;-1
31;106;173;-1
31;116;13;-1
31;119;150;-1
31;149;850;-1
31;175;496;-1
31;177;76;-1
31;220;50;-1
31;227;333;-1
31;240;900;-1
31;247;47;-1
31;260;283;-1
31;265;139;-1
31;274;752;-1
31;297;629;-1
31;324;887;-1
31;344;350;-1
31;359;376;-1
31;366;128;-1
31;422;842;-1
31;463;42;-1
31;493;62;-1
31;502;861;-1
31;549;297;-1
31;562;318;-1
31;571;479;-1
31;603;713;-1
31;621;782;-1
31;670;238;-1
31;670;586;-1
31;674;529;-1
31;721;806;-1
31;748;717;-1
31;785;747;-1
31;815;710;-1
31;823;53;-1
31;865;527;-1
31;879;277;-1
31;953;58;-1
32;33;222;-1
32;44;632;-1
32;46;726;-1
32;52;152;-1
32;60;261;-1
