23;646;2;-1
24;961;19;-1
25;171;134;-1
25;208;93;-1
25;388;28;-1
25;446;138;-1
25;459;67;-1
25;475;94;-1
26;667;120;-1
25;871;57;-1
27;72;278;-1
26;167;54;-1
26;230;29;-1
26;301;68;-1
26;307;212;-1
26;465;80;-1
26;565;58;-1
26;587;236;-1
26;606;116;-1
27;678;317;-1
26;679;299;-1
27;682;105;-1
26;692;118;-1
26;720;179;-1
26;722;112;-1
26;758;34;-1
26;765;193;-1
26;796;286;-1
26;809;284;-1
28;834;141;-1
26;843;235;-1
26;883;132;-1
26;892;122;-1
26;948;39;-1
27;961;224;-1
27;31;166;-1
27;35;342;-1
27;39;28;-1
27;64;116;-1
27;105;158;-1
27;106;341;-1
27;115;135;-1
27;117;69;-1
28;126;136;-1
27;134;137;-1
27;136;76;-1
27;160;53;-1
27;169;432;-1
27;187;106;-1
27;244;3;-1
27;264;203;-1
27;294;76;-1
27;318;83;-1
27;358;12;-1
28;364;8;-1
27;366;241;-1
27;387;229;-1
27;392;175;-1
27;405;82;-1
28;414;70;-1
27;423;281;-1
27;466;123;-1
27;471;205;-1
27;472;154;-1
27;522;0;-1
27;555;162;-1
27;575;322;-1
27;579;300;-1
27;584;139;-1
27;587;4;-1
27;603;183;-1
27;615;268;-1
27;620;231;-1
27;656;317;-1
27;670;180;-1
27;674;194;-1
27;684;635;-1
27;687;190;-1
27;718;266;-1
27;727;66;-1
27;733;351;-1
28;778;184;-1
27;837;57;-1
27;841;153;-1
27;842;36;-1
27;870;211;-1
27;924;151;-1
27;953;166;-1
27;957;187;-1
27;965;271;-1
27;979;178;-1
27;994;343;-1
27;997;57;-1
28;2;112;-1
28;2;363;-1
28;7;11;-1
28;11;58;-1
28;24;168;-1
28;27;508;-1
28;28;488;-1
28;32;9;-1
28;41;344;-1
28;50;705;-1
28;52;381;-1
28;54;721;-1
28;58;185;-1
28;62;262;-1
28;63;332;-1
28;92;367;-1
28;93;96;-1
28;100;117;-1
28;117;117;-1
29;140;166;-1
28;145;368;-1
28;155;303;-1
28;171;135;-1
29;173;494;-1
28;207;38;-1
28;259;250;-1
28;273;20;-1
28;279;269;-1
28;294;443;-1
28;315;210;-1
28;324;276;-1
28;344;283;-1
28;354;222;-1
28;358;611;-1
29;359;502;-1
28;392;526;-1
28;473;123;-1
28;489;114;-1
28;494;540;-1
