29;122;146;3;0;0
31;686;4;3;1;0
30;872;461;3;2;0
35;17;228;3;3;0
40;346;161;3;4;0
39;281;670;3;5;0
40;355;359;3;6;5
39;537;478;3;7;37
57;901;592;77;8;0
