27;106;135;-1
27;136;76;-1
27;146;75;-1
27;224;33;-1
27;239;101;-1
27;420;6;-1
27;422;154;-1
27;430;10;-1
27;482;43;-1
27;494;35;-1
27;525;44;-1
27;581;68;-1
27;827;55;-1
28;22;75;-1
28;26;78;-1
28;84;158;-1
28;97;67;-1
28;111;126;-1
28;115;181;-1
28;144;88;-1
28;172;16;-1
28;177;147;-1
28;179;58;-1
28;180;155;-1
28;186;56;-1
28;186;132;-1
28;189;84;-1
28;193;76;-1
28;206;137;-1
28;219;10;-1
28;234;31;-1
28;246;272;-1
28;247;15;-1
28;256;50;-1
28;350;149;-1
28;368;13;-1
28;368;180;-1
28;409;54;-1
28;423;52;-1
28;429;46;-1
28;430;32;-1
28;447;228;-1
28;451;144;-1
28;507;72;-1
28;544;260;-1
28;606;142;-1
28;662;167;-1
28;663;44;-1
28;663;173;-1
28;698;303;-1
28;702;6;-1
28;705;48;-1
28;730;167;-1
28;738;124;-1
28;776;87;-1
28;804;243;-1
28;806;9;-1
28;811;125;-1
28;814;4;-1
28;820;197;-1
28;835;20;-1
28;838;176;-1
28;859;129;-1
28;861;24;-1
28;871;53;-1
28;930;355;-1
28;937;92;-1
29;21;166;-1
29;33;92;-1
29;44;354;-1
29;46;147;-1
29;52;149;-1
29;80;192;-1
29;98;97;-1
29;99;28;-1
29;106;254;-1
29;130;267;-1
29;131;245;-1
29;138;190;-1
29;163;120;-1
29;203;362;-1
29;212;131;-1
29;214;233;-1
29;218;119;-1
29;224;319;-1
29;233;356;-1
29;241;7;-1
29;250;23;-1
29;282;279;-1
29;304;419;-1
29;307;134;-1
29;309;378;-1
29;331;170;-1
29;336;419;-1
29;341;104;-1
29;350;73;-1
29;363;112;-1
29;372;249;-1
29;407;46;-1
29;417;264;-1
29;446;14;-1
29;447;270;-1
29;453;112;-1
29;454;9;-1
29;455;253;-1
29;460;14;-1
29;462;125;-1
29;468;240;-1
29;488;82;-1
29;506;500;-1
29;510;285;-1
29;513;172;-1
29;517;191;-1
29;517;283;-1
29;525;288;-1
29;535;223;-1
29;545;248;-1
29;593;123;-1
29;597;241;-1
29;625;463;-1
29;629;397;-1
29;641;172;-1
29;642;77;-1
29;652;96;-1
29;661;434;-1
29;663;445;-1
29;675;5;-1
29;693;295;-1
29;696;315;-1
29;699;275;-1
29;719;231;-1
29;737;239;-1
29;741;265;-1
29;763;236;-1
29;766;158;-1
29;768;103;-1
29;791;69;-1
29;800;158;-1
29;816;20;-1
29;818;408;-1
29;824;61;-1
29;857;315;-1
29;868;57;-1
29;891;157;-1
29;903;48;-1
29;933;42;-1
29;937;183;-1
29;941;28;-1
29;941;96;-1
29;945;142;-1
29;949;7;-1
29;950;163;-1
29;955;69;-1
29;959;75;-1
29;973;287;-1
29;978;106;-1
29;985;102;-1
29;986;162;-1
29;993;143;-1
30;38;346;-1
30;48;151;-1
30;55;264;-1
30;75;532;-1
30;83;227;-1
30;83;322;-1
30;86;301;-1
30;87;242;-1
30;90;261;-1
30;118;155;-1
30;121;249;-1
30;134;501;-1
30;137;576;-1
30;140;100;-1
30;141;132;-1
30;162;556;-1
30;172;530;-1
30;181;621;-1
