33;96;158;3;0;0
28;150;378;7;1;0
27;187;99;6;2;0
23;506;713;18;3;6
28;2;125;3;4;0
29;51;168;3;5;0
27;226;61;3;6;0
28;453;132;3;7;11
29;459;191;3;8;11
28;550;157;4;9;13
27;778;102;3;10;0
28;934;1;3;11;0
27;987;161;3;12;0
30;31;261;3;13;0
29;324;453;3;14;10
29;335;101;3;15;0
29;863;69;3;16;16
30;76;236;3;17;0
31;184;535;4;18;0
32;349;143;3;19;0
29;537;297;3;20;0
29;893;524;4;21;27
30;992;657;3;22;35
30;285;89;3;23;0
31;526;418;3;24;0
30;874;297;3;25;0
31;600;310;3;26;0
31;834;537;3;27;0
32;929;362;4;28;30
33;279;466;3;29;0
32;296;214;3;30;0
32;539;366;3;31;0
34;548;181;3;32;28
33;653;402;3;33;0
35;724;97;3;34;0
34;636;140;3;35;0
36;448;24;3;36;0
35;679;428;3;37;0
36;940;282;3;38;0
37;962;544;3;39;27
37;27;248;3;40;0
37;823;651;3;41;0
37;898;436;3;42;30
39;311;898;3;43;17
40;827;369;5;44;0
38;893;244;3;45;0
40;962;227;3;46;0
42;337;647;3;47;18
41;561;330;3;48;24
41;816;527;3;49;0
42;753;167;3;50;0
42;829;583;3;51;21
44;907;274;6;52;0
43;924;762;3;53;0
42;989;157;3;54;0
41;990;907;3;55;44
43;494;60;3;56;0
43;920;245;3;57;0
47;123;109;3;58;0
43;755;174;3;59;0
47;848;30;3;60;16
46;839;309;3;61;0
49;936;296;3;62;0
51;785;548;3;63;21
