27;470;36;-1
27;583;14;-1
28;383;119;-1
28;417;181;-1
28;462;188;-1
28;652;304;-1
28;738;40;-1
29;228;128;-1
29;252;251;-1
29;335;203;-1
29;625;248;-1
29;674;83;-1
29;820;206;-1
29;860;205;-1
29;904;167;-1
29;953;193;-1
29;971;165;-1
30;215;701;-1
30;234;28;-1
30;282;473;-1
30;338;170;-1
30;360;136;-1
30;380;63;-1
30;426;106;-1
30;446;420;-1
30;557;92;-1
30;570;36;-1
30;617;57;-1
30;659;444;-1
30;775;65;-1
30;789;170;-1
31;99;549;-1
31;241;445;-1
31;268;791;-1
31;326;73;-1
31;356;18;-1
31;438;310;-1
31;456;108;-1
31;482;90;-1
31;517;334;-1
31;574;473;-1
31;586;28;-1
31;712;433;-1
31;724;296;-1
31;740;441;-1
31;845;420;-1
31;877;250;-1
31;937;49;-1
31;953;506;-1
31;997;43;-1
32;14;914;-1
32;190;816;-1
32;241;284;-1
32;311;950;-1
32;379;310;-1
32;399;833;-1
32;425;818;-1
32;428;124;-1
32;433;20;-1
32;476;300;-1
32;486;272;-1
32;488;163;-1
32;553;514;-1
32;687;559;-1
32;867;368;-1
32;881;643;-1
32;893;704;-1
32;904;408;-1
32;952;209;-1
33;99;159;-1
33;212;729;-1
33;263;859;-1
33;287;744;-1
33;303;247;-1
33;306;591;-1
33;314;104;-1
33;327;53;-1
33;385;317;-1
33;427;922;-1
33;455;83;-1
33;503;96;-1
33;559;826;-1
33;593;182;-1
33;628;315;-1
33;649;107;-1
33;817;229;-1
33;852;476;-1
33;873;704;-1
33;901;815;-1
33;913;504;-1
33;954;327;-1
33;964;952;-1
34;32;542;-1
34;32;714;-1
34;95;694;-1
34;301;596;-1
34;436;626;-1
34;448;124;-1
34;454;829;-1
34;456;266;-1
34;472;237;-1
34;512;454;-1
34;620;116;-1
34;669;346;-1
34;679;40;-1
34;711;43;-1
34;719;486;-1
34;758;40;-1
34;903;280;-1
34;923;610;-1
34;977;336;-1
35;56;649;-1
35;101;133;-1
35;106;508;-1
35;109;589;-1
35;128;0;-1
35;199;817;-1
35;216;565;-1
35;227;532;-1
35;258;308;-1
35;406;375;-1
35;589;399;-1
35;646;360;-1
35;658;226;-1
35;710;641;-1
35;729;303;-1
35;742;103;-1
35;756;137;-1
35;842;222;-1
35;852;158;-1
35;871;941;-1
35;938;248;-1
35;944;216;-1
35;979;730;-1
36;1;623;-1
36;125;867;-1
36;128;535;-1
36;209;959;-1
36;265;594;-1
36;274;660;-1
36;279;672;-1
36;375;952;-1
36;393;137;-1
36;400;129;-1
36;444;905;-1
36;457;433;-1
36;474;801;-1
36;540;381;-1
36;546;864;-1
36;622;291;-1
36;662;878;-1
36;680;130;-1
36;727;942;-1
36;730;494;-1
36;754;383;-1
36;772;960;-1
36;812;953;-1
36;843;557;-1
36;848;488;-1
36;890;958;-1
36;925;506;-1
36;935;299;-1
36;938;4;-1
36;954;882;-1
36;964;177;-1
37;224;26;-1
37;268;554;-1
37;272;840;-1
37;303;815;-1
37;321;599;-1
37;359;968;-1
37;390;461;-1
37;444;431;-1
37;458;536;-1
37;516;83;-1
37;573;5;-1
37;583;259;-1
37;601;60;-1
37;694;792;-1
37;718;365;-1
38;18;673;-1
38;114;692;-1
38;168;949;-1
38;290;420;-1
