18;284;371;5;0;5
21;331;762;13;1;0
26;163;79;4;2;3
26;900;228;3;3;0
27;964;36;4;4;0
26;966;162;3;5;0
26;985;49;3;6;0
27;245;229;3;7;0
29;358;105;3;8;0
27;392;70;3;9;0
28;803;31;5;10;16
27;978;310;3;11;0
29;257;6;3;12;0
29;345;401;3;13;10
31;346;402;3;14;10
29;349;86;3;15;0
28;525;358;3;16;0
29;694;116;4;17;0
29;749;278;3;18;0
28;752;182;3;19;0
30;371;78;4;20;0
29;541;62;3;21;0
30;713;247;3;22;0
28;747;431;3;23;34
29;780;79;3;24;0
31;7;223;3;25;0
30;240;338;3;26;0
31;320;229;3;27;5
30;334;477;3;28;10
29;400;45;3;29;0
29;593;502;4;30;25
30;620;200;4;31;0
30;668;58;3;32;14
29;761;196;3;33;0
31;879;283;4;34;0
30;894;915;3;35;0
30;939;787;3;36;0
32;157;785;3;37;0
32;163;548;3;38;4
31;386;924;3;39;17
31;440;70;3;40;0
32;606;280;3;41;0
31;870;445;3;42;0
31;969;614;3;43;35
32;40;498;3;44;0
32;694;54;3;45;0
33;700;394;4;46;0
32;729;248;6;47;0
32;825;488;3;48;0
33;958;136;6;49;0
31;986;325;3;50;0
33;258;310;3;51;0
34;629;422;5;52;37
34;636;412;5;53;0
33;770;91;3;54;0
33;814;380;3;55;0
33;987;849;4;56;0
35;96;117;3;57;0
34;526;296;4;58;0
38;547;792;3;59;0
34;726;573;3;60;0
35;901;278;3;61;0
35;250;463;3;62;0
35;541;571;4;63;0
36;627;183;3;64;0
35;663;234;4;65;0
35;959;82;3;66;0
35;959;97;3;67;0
35;974;391;3;68;0
37;232;831;4;69;0
38;306;592;3;70;0
38;599;916;3;71;0
37;712;88;5;72;0
35;898;234;3;73;0
37;96;534;3;74;0
37;246;477;3;75;0
38;383;826;3;76;0
39;590;772;3;77;0
39;700;42;3;78;0
40;704;362;4;79;0
37;907;573;3;80;27
36;910;600;3;81;0
37;939;313;3;82;0
38;974;155;3;83;0
39;471;68;4;84;0
39;483;70;3;85;0
37;706;65;3;86;0
38;920;463;3;87;27
38;942;173;3;88;0
41;740;755;4;89;0
39;788;170;3;90;0
39;800;221;3;91;0
40;822;643;6;92;0
40;855;367;4;93;0
40;961;7;4;94;0
39;996;898;3;95;0
40;493;435;4;96;0
40;617;686;3;97;0
41;761;735;4;98;0
42;102;128;3;99;0
42;295;234;4;100;0
42;911;200;3;101;0
41;948;297;3;102;0
41;979;352;3;103;0
43;616;424;3;104;37
43;351;137;3;105;0
44;368;938;3;106;17
43;481;201;3;107;0
44;930;242;3;108;0
45;516;391;3;109;0
46;659;1;3;110;0
45;706;583;3;111;0
46;800;385;3;112;34
46;875;290;3;113;0
47;885;479;3;114;0
48;535;556;4;115;0
48;742;70;3;116;7
48;754;100;3;117;0
49;285;309;3;118;5
48;555;513;3;119;0
48;649;554;3;120;25
48;693;378;3;121;0
48;755;508;3;122;0
48;883;590;3;123;0
49;456;105;3;124;0
48;741;500;3;125;0
52;481;366;5;126;19
51;595;87;3;127;14
53;880;583;4;128;27
57;887;700;3;129;0
60;493;446;4;130;0
60;846;674;3;131;0
66;878;731;3;132;0
