30;841;433;3;0;34
33;503;709;3;1;6
53;473;454;3;2;0
26;11;211;3;3;0
28;370;29;3;4;0
27;35;25;3;5;0
27;112;144;4;6;0
26;306;135;3;7;0
26;421;175;4;8;11
28;444;318;5;9;19
26;556;33;4;10;0
25;993;154;3;11;0
29;55;538;5;12;0
28;312;96;3;13;0
34;362;22;4;14;0
28;368;39;3;15;0
26;762;309;3;16;26
28;305;505;3;17;0
29;352;35;3;18;0
28;495;364;3;19;0
27;533;240;3;20;28
28;931;190;3;21;0
28;156;179;3;22;0
30;182;952;3;23;0
31;450;75;3;24;0
29;672;145;4;25;15
29;849;138;3;26;8
31;6;263;3;27;0
31;273;811;7;28;0
31;303;20;3;29;1
31;334;402;4;30;10
34;392;39;3;31;0
31;393;38;4;32;0
31;441;205;3;33;11
30;659;826;3;34;31
31;737;2;3;35;7
30;859;155;3;36;8
30;938;164;4;37;0
31;945;222;3;38;0
36;139;143;7;39;0
32;339;381;3;40;5
32;445;738;3;41;18
31;525;317;3;42;0
31;756;723;3;43;0
31;769;86;3;44;0
33;304;93;4;45;0
32;322;613;4;46;0
35;357;57;3;47;0
34;394;73;3;48;0
33;456;311;3;49;19
33;620;69;4;50;14
33;661;121;5;51;0
33;740;539;8;52;21
34;841;448;12;53;0
33;226;530;3;54;0
34;568;295;3;55;0
32;651;395;3;56;0
32;681;79;4;57;0
35;721;795;8;58;38
33;149;963;3;59;0
33;297;618;3;60;0
34;383;251;3;61;0
42;446;21;3;62;0
34;586;706;3;63;6
35;890;644;5;64;0
35;238;72;3;65;0
38;295;649;3;66;0
35;450;592;3;67;0
35;691;742;4;68;29
36;726;549;3;69;0
36;775;59;6;70;7
37;868;821;6;71;40
34;921;479;3;72;27
35;991;907;4;73;0
34;415;4;3;74;0
37;474;783;4;75;0
37;553;599;6;76;0
35;622;607;3;77;25
35;907;792;3;78;40
41;923;67;3;79;0
36;973;242;3;80;9
38;16;710;5;81;0
40;30;713;10;82;0
38;373;612;4;83;0
38;494;876;3;84;0
39;591;643;8;85;6
36;810;137;3;86;8
37;844;893;3;87;0
36;944;565;3;88;27
41;123;565;4;89;0
39;130;110;3;90;3
38;407;810;3;91;0
41;461;137;3;92;0
39;462;136;3;93;0
38;554;209;3;94;28
35;689;63;3;95;0
42;712;74;3;96;0
39;742;495;3;97;0
39;798;638;9;98;21
38;946;366;3;99;30
40;208;117;5;100;0
40;475;125;4;101;0
40;484;41;6;102;2
39;663;2;3;103;0
40;872;441;7;104;0
40;301;839;3;105;17
40;622;564;3;106;25
40;847;195;4;107;8
42;156;714;5;108;0
41;350;697;3;109;18
41;591;418;3;110;24
42;612;225;3;111;0
41;623;777;3;112;31
43;771;96;5;113;0
41;935;338;3;114;30
41;971;488;3;115;36
42;412;576;4;116;0
42;486;60;3;117;0
43;536;628;3;118;6
42;609;712;3;119;0
42;705;627;4;120;0
44;426;527;4;121;20
44;574;485;3;122;37
43;577;747;3;123;0
43;687;450;3;124;0
43;861;455;3;125;0
45;271;290;5;126;0
44;400;438;3;127;10
46;655;551;3;128;25
43;788;184;3;129;0
44;240;613;3;130;4
46;531;313;3;131;0
45;631;296;4;132;32
45;896;53;3;133;16
44;940;349;3;134;30
47;501;207;3;135;28
48;534;467;4;136;37
49;17;898;3;137;22
50;432;414;5;138;0
50;490;643;4;139;0
50;877;693;3;140;0
53;475;218;8;141;11
50;881;745;5;142;0
54;500;431;3;143;0
54;721;744;4;144;0
53;622;164;3;145;0
53;712;765;3;146;31
54;867;503;3;147;0
58;921;776;6;148;0
58;395;752;3;149;18
60;463;513;3;150;20
60;650;288;3;151;32
60;694;271;3;152;0
66;686;712;5;153;29
67;994;728;3;154;0
