26;53;30;-1
27;63;40;-1
27;63;45;-1
27;63;74;-1
27;150;3;-1
27;411;61;-1
27;734;194;-1
27;751;71;-1
27;809;27;-1
28;2;66;-1
28;2;94;-1
28;62;62;-1
28;90;58;-1
28;151;63;-1
28;189;89;-1
28;241;37;-1
28;281;34;-1
28;303;71;-1
28;447;3;-1
28;590;199;-1
28;633;268;-1
28;652;49;-1
28;753;91;-1
28;814;58;-1
28;920;22;-1
29;2;49;-1
29;2;415;-1
29;3;303;-1
29;5;322;-1
29;33;327;-1
29;50;152;-1
29;84;96;-1
29;87;136;-1
29;177;90;-1
29;182;3;-1
29;205;63;-1
29;223;528;-1
29;228;2;-1
29;229;631;-1
29;242;90;-1
29;272;2;-1
29;305;598;-1
29;414;337;-1
29;437;540;-1
29;495;445;-1
29;657;5;-1
29;735;3;-1
29;815;181;-1
29;826;272;-1
29;849;252;-1
29;914;69;-1
30;3;391;-1
30;22;341;-1
30;23;150;-1
30;29;304;-1
30;57;213;-1
30;71;304;-1
30;102;106;-1
30;188;64;-1
30;212;77;-1
30;242;137;-1
30;257;80;-1
30;261;87;-1
30;264;575;-1
30;304;57;-1
30;315;634;-1
30;336;548;-1
30;339;34;-1
30;382;628;-1
30;569;30;-1
30;586;272;-1
30;701;439;-1
30;730;303;-1
30;753;208;-1
31;23;185;-1
31;35;131;-1
31;39;726;-1
31;45;131;-1
31;57;257;-1
31;69;260;-1
31;73;195;-1
31;78;253;-1
31;89;266;-1
31;92;300;-1
31;95;777;-1
31;107;460;-1
31;110;551;-1
31;194;126;-1
31;211;52;-1
31;217;267;-1
31;217;309;-1
31;228;245;-1
31;230;67;-1
31;252;37;-1
31;254;294;-1
31;256;269;-1
31;263;37;-1
31;269;58;-1
31;273;20;-1
31;314;784;-1
31;398;292;-1
31;443;62;-1
31;565;239;-1
31;580;2;-1
31;588;289;-1
31;689;495;-1
31;710;545;-1
31;790;94;-1
31;795;151;-1
31;869;569;-1
31;980;127;-1
32;2;412;-1
32;16;447;-1
32;74;539;-1
32;148;479;-1
32;201;75;-1
32;204;120;-1
32;252;320;-1
32;280;690;-1
32;287;37;-1
32;295;494;-1
32;296;52;-1
32;298;71;-1
32;331;629;-1
32;333;30;-1
32;353;41;-1
32;361;52;0
32;375;538;-1
32;395;36;-1
32;454;644;-1
32;464;568;-1
32;468;844;-1
32;509;597;-1
32;548;59;-1
32;669;477;-1
32;704;465;-1
32;838;272;-1
32;848;271;-1
32;878;672;-1
32;972;436;-1
33;2;297;-1
33;9;271;-1
33;33;638;-1
33;133;492;-1
33;183;965;-1
33;255;229;-1
33;269;2;-1
33;291;87;-1
33;327;31;-1
33;378;936;-1
33;433;403;-1
33;446;825;-1
33;651;162;-1
33;661;462;-1
33;689;91;-1
33;745;785;-1
33;883;641;-1
33;884;318;-1
33;934;684;-1
33;943;65;-1
33;975;430;-1
34;2;244;-1
34;102;6;-1
34;142;7;-1
34;204;66;-1
34;223;318;-1
