28;972;139;3;0;0
30;817;258;3;1;0
33;993;83;4;2;0
33;223;938;3;3;0
33;519;57;3;4;0
34;899;214;3;5;0
35;364;151;3;6;11
35;582;309;3;7;0
36;680;434;3;8;0
37;921;79;3;9;0
38;27;556;6;10;0
39;802;499;3;11;0
41;637;108;4;12;0
50;887;679;3;13;0
