27;359;11;3;0;0
27;698;231;3;1;15
31;442;24;3;2;0
32;264;352;4;3;5
33;345;233;3;4;0
33;566;428;3;5;37
33;729;450;3;6;34
33;689;658;3;7;29
33;974;201;3;8;0
35;593;651;4;9;6
34;683;162;4;10;15
38;140;147;3;11;0
37;458;567;3;12;20
36;652;390;3;13;0
37;772;89;3;14;0
37;967;110;3;15;0
37;811;201;3;16;8
38;216;20;3;17;3
40;313;223;3;18;0
40;821;215;3;19;0
41;434;190;3;20;11
43;459;393;3;21;0
43;551;33;3;22;0
43;940;59;3;23;0
45;825;419;3;24;34
49;802;260;3;25;0
