46;314;656;3;0;0
27;12;85;3;1;0
27;315;212;3;2;0
27;375;90;4;3;0
28;527;51;5;4;0
28;990;134;4;5;0
28;1;14;3;6;0
29;355;479;3;7;10
29;519;378;3;8;0
31;83;244;3;9;0
30;284;675;3;10;0
29;354;553;3;11;0
33;456;89;3;12;0
29;627;97;3;13;0
31;54;812;3;14;22
31;291;138;3;15;0
30;309;592;3;16;0
31;511;360;3;17;0
31;524;573;3;18;0
31;589;96;3;19;13
36;377;393;3;20;0
33;302;248;3;21;5
34;425;828;3;22;0
34;431;300;3;23;19
33;746;360;8;24;26
36;129;103;8;25;3
36;258;342;6;26;5
35;369;875;4;27;17
34;582;704;6;28;6
33;811;254;3;29;0
34;857;49;4;30;16
35;15;195;3;31;0
35;59;165;4;32;0
36;366;775;4;33;18
34;445;75;3;34;0
34;450;562;3;35;20
35;596;638;3;36;6
34;593;640;3;37;6
39;592;638;3;38;6
35;788;360;10;39;26
36;796;542;6;40;21
37;303;539;3;41;0
37;460;851;3;42;0
36;690;169;4;43;15
35;900;385;4;44;30
38;182;140;3;45;0
38;217;4;6;46;3
39;315;41;6;47;0
37;615;799;3;48;31
38;156;691;3;49;0
39;167;910;3;50;23
37;319;694;3;51;18
38;334;682;3;52;18
37;434;565;3;53;20
41;554;17;4;54;2
40;604;423;3;55;24
38;680;33;3;56;0
38;764;387;5;57;26
38;866;239;3;58;0
39;962;32;3;59;0
40;22;204;3;60;0
40;465;52;3;61;0
39;809;963;3;62;43
38;834;727;3;63;39
41;113;896;5;64;23
41;349;888;5;65;17
41;687;763;5;66;31
40;745;410;3;67;34
40;919;431;4;68;30
41;408;284;3;69;19
41;551;4;3;70;2
41;553;75;3;71;14
41;767;464;3;72;34
41;993;646;3;73;35
43;312;347;3;74;5
42;602;343;3;75;24
43;622;137;3;76;13
42;724;471;3;77;0
43;432;612;3;78;0
43;639;8;3;79;14
44;759;34;4;80;7
44;546;60;3;81;0
44;762;2;3;82;7
46;483;349;3;83;19
45;484;913;4;84;12
47;616;547;10;85;25
47;457;340;6;86;19
47;124;899;3;87;23
48;540;449;3;88;37
47;673;822;4;89;31
47;873;407;4;90;30
47;856;111;3;91;8
47;925;552;3;92;27
48;813;719;3;93;39
53;872;126;3;94;8
57;681;488;8;95;0
50;856;303;3;96;0
57;902;592;128;97;0
50;968;514;3;98;36
52;951;288;4;99;0
55;798;932;3;100;0
57;641;16;3;101;14
58;615;535;5;102;25
59;661;286;4;103;32
60;627;451;4;104;37
